Ville,Station,Année,Mois,Indicateur,Valeur
Marseille,marseille,2022,sept,Tempé. maxi minimale,21.2
Marseille,marseille,2022,oct,Tempé. maxi minimale,20.8
Marseille,marseille,2022,nov,Tempé. maxi minimale,11.6
Marseille,marseille,2022,dec,Tempé. maxi minimale,8.4
Marseille,marseille,2022,janv,Tempé. mini maximale,8.1
Marseille,marseille,2022,fev,Tempé. mini maximale,9.0
Marseille,marseille,2022,mars,Tempé. mini maximale,11.9
Marseille,marseille,2022,avr,Tempé. mini maximale,14.0
Marseille,marseille,2022,mai,Tempé. mini maximale,18.8
Marseille,marseille,2022,juin,Tempé. mini maximale,23.3
Marseille,marseille,2022,juil,Tempé. mini maximale,23.6
Marseille,marseille,2022,août,Tempé. mini maximale,23.4
Marseille,marseille,2022,sept,Tempé. mini maximale,20.8
Marseille,marseille,2022,oct,Tempé. mini maximale,19.6
Marseille,marseille,2022,nov,Tempé. mini maximale,16.0
Marseille,marseille,2022,dec,Tempé. mini maximale,12.5
Marseille,marseille,2022,janv,DJU (chauffagiste),317
Marseille,marseille,2022,fev,DJU (chauffagiste),219.3
Marseille,marseille,2022,mars,DJU (chauffagiste),215.8
Marseille,marseille,2022,avr,DJU (chauffagiste),155.1
Marseille,marseille,2022,mai,DJU (chauffagiste),43.3
Marseille,marseille,2022,juin,DJU (chauffagiste),2.6
Marseille,marseille,2022,juil,DJU (chauffagiste),0.7
Marseille,marseille,2022,août,DJU (chauffagiste),0.4
Marseille,marseille,2022,sept,DJU (chauffagiste),23
Marseille,marseille,2022,oct,DJU (chauffagiste),29.9
Marseille,marseille,2022,nov,DJU (chauffagiste),149.5
Marseille,marseille,2022,dec,DJU (chauffagiste),235.9
Marseille,marseille,2022,fev,DJU (climaticien),1.3
Marseille,marseille,2022,mars,DJU (climaticien),3.2
Marseille,marseille,2022,avr,DJU (climaticien),16.2
Marseille,marseille,2022,mai,DJU (climaticien),96.6
Marseille,marseille,2022,juin,DJU (climaticien),215.1
Marseille,marseille,2022,juil,DJU (climaticien),270.9
Marseille,marseille,2022,août,DJU (climaticien),253.2
Marseille,marseille,2022,sept,DJU (climaticien),120
Marseille,marseille,2022,oct,DJU (climaticien),84
Marseille,marseille,2022,nov,DJU (climaticien),11.1
Marseille,marseille,2022,dec,DJU (climaticien),0.7
Marseille,marseille,2022,janv,Cumul Précips,2.0
Marseille,marseille,2022,fev,Cumul Précips,38.1
Marseille,marseille,2022,mars,Cumul Précips,11.8
Marseille,marseille,2022,avr,Cumul Précips,25.8
Marseille,marseille,2022,mai,Cumul Précips,20.8
Marseille,marseille,2022,juin,Cumul Précips,12.7
Marseille,marseille,2022,juil,Cumul Précips,1.0
Marseille,marseille,2022,août,Cumul Précips,72.6
Marseille,marseille,2022,sept,Cumul Précips,56.9
Marseille,marseille,2022,oct,Cumul Précips,8.8
Marseille,marseille,2022,nov,Cumul Précips,70.8
Marseille,marseille,2022,dec,Cumul Précips,101.3
Marseille,marseille,2022,janv,Max en 24h de précips,0.4
Marseille,marseille,2022,fev,Max en 24h de précips,28.3
Marseille,marseille,2022,mars,Max en 24h de précips,8.0
Marseille,marseille,2022,avr,Max en 24h de précips,18.6
Marseille,marseille,2022,mai,Max en 24h de précips,10.8
Marseille,marseille,2022,juin,Max en 24h de précips,4.7
Marseille,marseille,2022,juil,Max en 24h de précips,0.4
Marseille,marseille,2022,août,Max en 24h de précips,37.1
Marseille,marseille,2022,sept,Max en 24h de précips,25.8
Marseille,marseille,2022,oct,Max en 24h de précips,4.4
Marseille,marseille,2022,nov,Max en 24h de précips,17.2
Marseille,marseille,2022,dec,Max en 24h de précips,54.7
Marseille,marseille,2022,janv,Max en 5j de précips,1.0
Marseille,marseille,2022,fev,Max en 5j de précips,36.3
Marseille,marseille,2022,mars,Max en 5j de précips,8.0
Marseille,marseille,2022,avr,Max en 5j de précips,24.4
Marseille,marseille,2022,mai,Max en 5j de précips,16.6
Marseille,marseille,2022,juin,Max en 5j de précips,9.1
Marseille,marseille,2022,juil,Max en 5j de précips,0.4
Marseille,marseille,2022,août,Max en 5j de précips,71.4
Marseille,marseille,2022,sept,Max en 5j de précips,26.0
Marseille,marseille,2022,oct,Max en 5j de précips,6.0
Marseille,marseille,2022,nov,Max en 5j de précips,25.4
Marseille,marseille,2022,dec,Max en 5j de précips,62.3
Marseille,marseille,2022,fev,Moyenne ≥ 1 de précips [?],18.0
Marseille,marseille,2022,mars,Moyenne ≥ 1 de précips [?],5.2
Marseille,marseille,2022,avr,Moyenne ≥ 1 de précips [?],8.0
Marseille,marseille,2022,mai,Moyenne ≥ 1 de précips [?],4.7
Marseille,marseille,2022,juin,Moyenne ≥ 1 de précips [?],3.2
Marseille,marseille,2022,août,Moyenne ≥ 1 de précips [?],35.6
Marseille,marseille,2022,sept,Moyenne ≥ 1 de précips [?],9.4
Marseille,marseille,2022,oct,Moyenne ≥ 1 de précips [?],4.4
Marseille,marseille,2022,nov,Moyenne ≥ 1 de précips [?],9.9
Marseille,marseille,2022,dec,Moyenne ≥ 1 de précips [?],16.2
Marseille,marseille,2022,janv,Mise à jour,2022-02-02
Marseille,marseille,2022,fev,Mise à jour,2022-03-02
Marseille,marseille,2022,mars,Mise à jour,2022-04-02
Marseille,marseille,2022,avr,Mise à jour,2022-05-02
Marseille,marseille,2022,mai,Mise à jour,2022-06-02
Marseille,marseille,2022,juin,Mise à jour,2022-07-02
Marseille,marseille,2022,juil,Mise à jour,2022-08-02
Marseille,marseille,2022,août,Mise à jour,2022-09-02
Marseille,marseille,2022,sept,Mise à jour,2022-10-02
Marseille,marseille,2022,oct,Mise à jour,2022-11-02
Marseille,marseille,2022,nov,Mise à jour,2022-12-02
Marseille,marseille,2022,dec,Mise à jour,2023-01-02
Marseille,marseille-marignane-marseille-provence,2022,janv,Tempé. maxi extrême,15.5
Marseille,marseille-marignane-marseille-provence,2022,fev,Tempé. maxi extrême,22.5
Marseille,marseille-marignane-marseille-provence,2022,mars,Tempé. maxi extrême,23.3
Marseille,marseille-marignane-marseille-provence,2022,avr,Tempé. maxi extrême,28.5
Marseille,marseille-marignane-marseille-provence,2022,mai,Tempé. maxi extrême,33.2
Marseille,marseille-marignane-marseille-provence,2022,juin,Tempé. maxi extrême,36.5
Marseille,marseille-marignane-marseille-provence,2022,juil,Tempé. maxi extrême,39.1
Marseille,marseille-marignane-marseille-provence,2022,août,Tempé. maxi extrême,36.4
Marseille,marseille-marignane-marseille-provence,2022,sept,Tempé. maxi extrême,32.3
Marseille,marseille-marignane-marseille-provence,2022,oct,Tempé. maxi extrême,29.5
Marseille,marseille-marignane-marseille-provence,2022,nov,Tempé. maxi extrême,23.4
Marseille,marseille-marignane-marseille-provence,2022,dec,Tempé. maxi extrême,20.1
Marseille,marseille-marignane-marseille-provence,2022,janv,Tempé. maxi moyennes,12.2
Marseille,marseille-marignane-marseille-provence,2022,fev,Tempé. maxi moyennes,15.7
Marseille,marseille-marignane-marseille-provence,2022,mars,Tempé. maxi moyennes,17.6
Marseille,marseille-marignane-marseille-provence,2022,avr,Tempé. maxi moyennes,20.3
Marseille,marseille-marignane-marseille-provence,2022,mai,Tempé. maxi moyennes,26.9
Marseille,marseille-marignane-marseille-provence,2022,juin,Tempé. maxi moyennes,32.2
Marseille,marseille-marignane-marseille-provence,2022,juil,Tempé. maxi moyennes,33.9
Marseille,marseille-marignane-marseille-provence,2022,août,Tempé. maxi moyennes,32.6
Marseille,marseille-marignane-marseille-provence,2022,sept,Tempé. maxi moyennes,26.6
Marseille,marseille-marignane-marseille-provence,2022,oct,Tempé. maxi moyennes,25.1
Marseille,marseille-marignane-marseille-provence,2022,nov,Tempé. maxi moyennes,17.7
Marseille,marseille-marignane-marseille-provence,2022,dec,Tempé. maxi moyennes,14.1
Marseille,marseille-marignane-marseille-provence,2022,janv,Tempé. moy moyennes,6.3
Marseille,marseille-marignane-marseille-provence,2022,fev,Tempé. moy moyennes,10.5
Marseille,marseille-marignane-marseille-provence,2022,mars,Tempé. moy moyennes,12.1
Marseille,marseille-marignane-marseille-provence,2022,avr,Tempé. moy moyennes,14.5
Marseille,marseille-marignane-marseille-provence,2022,mai,Tempé. moy moyennes,20.8
Marseille,marseille-marignane-marseille-provence,2022,juin,Tempé. moy moyennes,26.2
Marseille,marseille-marignane-marseille-provence,2022,juil,Tempé. moy moyennes,27.6
Marseille,marseille-marignane-marseille-provence,2022,août,Tempé. moy moyennes,26.8
Marseille,marseille-marignane-marseille-provence,2022,sept,Tempé. moy moyennes,21.8
Marseille,marseille-marignane-marseille-provence,2022,oct,Tempé. moy moyennes,20.1
Marseille,marseille-marignane-marseille-provence,2022,nov,Tempé. moy moyennes,13.6
Marseille,marseille-marignane-marseille-provence,2022,dec,Tempé. moy moyennes,9.9
Marseille,marseille-marignane-marseille-provence,2022,janv,Tempé. mini moyennes,0.5
Marseille,marseille-marignane-marseille-provence,2022,fev,Tempé. mini moyennes,5.3
Marseille,marseille-marignane-marseille-provence,2022,mars,Tempé. mini moyennes,6.6
Marseille,marseille-marignane-marseille-provence,2022,avr,Tempé. mini moyennes,8.6
Marseille,marseille-marignane-marseille-provence,2022,mai,Tempé. mini moyennes,14.8
Marseille,marseille-marignane-marseille-provence,2022,juin,Tempé. mini moyennes,20.2
Marseille,marseille-marignane-marseille-provence,2022,juil,Tempé. mini moyennes,21.3
Marseille,marseille-marignane-marseille-provence,2022,août,Tempé. mini moyennes,20.9
Marseille,marseille-marignane-marseille-provence,2022,sept,Tempé. mini moyennes,17.1
Marseille,marseille-marignane-marseille-provence,2022,oct,Tempé. mini moyennes,15.2
Marseille,marseille-marignane-marseille-provence,2022,nov,Tempé. mini moyennes,9.4
Marseille,marseille-marignane-marseille-provence,2022,dec,Tempé. mini moyennes,5.7
Marseille,marseille-marignane-marseille-provence,2022,janv,Tempé. mini extrême,-4.5
Marseille,marseille-marignane-marseille-provence,2022,fev,Tempé. mini extrême,-1.2
Marseille,marseille-marignane-marseille-provence,2022,mars,Tempé. mini extrême,-0.9
Marseille,marseille-marignane-marseille-provence,2022,avr,Tempé. mini extrême,0.2
Marseille,marseille-marignane-marseille-provence,2022,mai,Tempé. mini extrême,9.5
Marseille,marseille-marignane-marseille-provence,2022,juin,Tempé. mini extrême,15.0
Marseille,marseille-marignane-marseille-provence,2022,juil,Tempé. mini extrême,15.0
Marseille,marseille-marignane-marseille-provence,2022,août,Tempé. mini extrême,18.3
Marseille,marseille-marignane-marseille-provence,2022,sept,Tempé. mini extrême,10.0
Marseille,marseille-marignane-marseille-provence,2022,oct,Tempé. mini extrême,11.1
Marseille,marseille-marignane-marseille-provence,2022,nov,Tempé. mini extrême,0.8
Marseille,marseille-marignane-marseille-provence,2022,dec,Tempé. mini extrême,-3.9
Marseille,marseille-marignane-marseille-provence,2022,janv,Tempé. maxi minimale,9.3
Marseille,marseille-marignane-marseille-provence,2022,fev,Tempé. maxi minimale,11.6
Marseille,marseille-marignane-marseille-provence,2022,mars,Tempé. maxi minimale,12.9
Marseille,marseille-marignane-marseille-provence,2022,avr,Tempé. maxi minimale,9.2
Marseille,marseille-marignane-marseille-provence,2022,mai,Tempé. maxi minimale,22.7
Marseille,marseille-marignane-marseille-provence,2022,juin,Tempé. maxi minimale,26.6
Marseille,marseille-marignane-marseille-provence,2022,juil,Tempé. maxi minimale,29.5
Marseille,marseille-marignane-marseille-provence,2022,août,Tempé. maxi minimale,27.4
Marseille,marseille-marignane-marseille-provence,2022,sept,Tempé. maxi minimale,19.4
Marseille,marseille-marignane-marseille-provence,2022,oct,Tempé. maxi minimale,21.2
Marseille,marseille-marignane-marseille-provence,2022,nov,Tempé. maxi minimale,11.6
Marseille,marseille-marignane-marseille-provence,2022,dec,Tempé. maxi minimale,6.4
Marseille,marseille-marignane-marseille-provence,2022,janv,Tempé. mini maximale,9.6
Marseille,marseille-marignane-marseille-provence,2022,fev,Tempé. mini maximale,10.0
Marseille,marseille-marignane-marseille-provence,2022,mars,Tempé. mini maximale,13.9
Marseille,marseille-marignane-marseille-provence,2022,avr,Tempé. mini maximale,13.3
Marseille,marseille-marignane-marseille-provence,2022,mai,Tempé. mini maximale,20.2
Marseille,marseille-marignane-marseille-provence,2022,juin,Tempé. mini maximale,23.4
Marseille,marseille-marignane-marseille-provence,2022,juil,Tempé. mini maximale,25.3
Marseille,marseille-marignane-marseille-provence,2022,août,Tempé. mini maximale,24.3
Marseille,marseille-marignane-marseille-provence,2022,sept,Tempé. mini maximale,23.1
Marseille,marseille-marignane-marseille-provence,2022,oct,Tempé. mini maximale,21.9
Marseille,marseille-marignane-marseille-provence,2022,nov,Tempé. mini maximale,17.7
Marseille,marseille-marignane-marseille-provence,2022,dec,Tempé. mini maximale,13.6
Marseille,marseille-marignane-marseille-provence,2022,janv,DJU (chauffagiste),362.6
Marseille,marseille-marignane-marseille-provence,2022,fev,DJU (chauffagiste),212.6
Marseille,marseille-marignane-marseille-provence,2022,mars,DJU (chauffagiste),188.4
Marseille,marseille-marignane-marseille-provence,2022,avr,DJU (chauffagiste),130.6
Marseille,marseille-marignane-marseille-provence,2022,mai,DJU (chauffagiste),27.4
Marseille,marseille-marignane-marseille-provence,2022,juin,DJU (chauffagiste),1.1
Marseille,marseille-marignane-marseille-provence,2022,juil,DJU (chauffagiste),0.4
Marseille,marseille-marignane-marseille-provence,2022,sept,DJU (chauffagiste),17.3
Marseille,marseille-marignane-marseille-provence,2022,oct,DJU (chauffagiste),24.2
Marseille,marseille-marignane-marseille-provence,2022,nov,DJU (chauffagiste),143.9
Marseille,marseille-marignane-marseille-provence,2022,dec,DJU (chauffagiste),252.3
Marseille,marseille-marignane-marseille-provence,2022,fev,DJU (climaticien),1.5
Marseille,marseille-marignane-marseille-provence,2022,mars,DJU (climaticien),5
Marseille,marseille-marignane-marseille-provence,2022,avr,DJU (climaticien),24.4
Marseille,marseille-marignane-marseille-provence,2022,mai,DJU (climaticien),115.5
Marseille,marseille-marignane-marseille-provence,2022,juin,DJU (climaticien),246.3
Marseille,marseille-marignane-marseille-provence,2022,juil,DJU (climaticien),299.5
Marseille,marseille-marignane-marseille-provence,2022,août,DJU (climaticien),272.5
Marseille,marseille-marignane-marseille-provence,2022,sept,DJU (climaticien),132.3
Marseille,marseille-marignane-marseille-provence,2022,oct,DJU (climaticien),90.6
Marseille,marseille-marignane-marseille-provence,2022,nov,DJU (climaticien),10.4
Marseille,marseille-marignane-marseille-provence,2022,dec,DJU (climaticien),0.7
Marseille,marseille-marignane-marseille-provence,2022,janv,Ensoleillement (heures),204.4
Marseille,marseille-marignane-marseille-provence,2022,fev,Ensoleillement (heures),189.1
Marseille,marseille-marignane-marseille-provence,2022,mars,Ensoleillement (heures),173.5
Marseille,marseille-marignane-marseille-provence,2022,avr,Ensoleillement (heures),258.6
Marseille,marseille-marignane-marseille-provence,2022,mai,Ensoleillement (heures),341.5
Marseille,marseille-marignane-marseille-provence,2022,juin,Ensoleillement (heures),354.8
Marseille,marseille-marignane-marseille-provence,2022,juil,Ensoleillement (heures),423.4
Marseille,marseille-marignane-marseille-provence,2022,août,Ensoleillement (heures),351.1
Marseille,marseille-marignane-marseille-provence,2022,sept,Ensoleillement (heures),271.5
Marseille,marseille-marignane-marseille-provence,2022,oct,Ensoleillement (heures),201.2
Marseille,marseille-marignane-marseille-provence,2022,nov,Ensoleillement (heures),166.4
Marseille,marseille-marignane-marseille-provence,2022,dec,Ensoleillement (heures),121.8
Marseille,marseille-marignane-marseille-provence,2022,janv,Cumul Précips,0.4
Marseille,marseille-marignane-marseille-provence,2022,fev,Cumul Précips,26.8
Marseille,marseille-marignane-marseille-provence,2022,mars,Cumul Précips,6.4
Marseille,marseille-marignane-marseille-provence,2022,avr,Cumul Précips,15.7
Marseille,marseille-marignane-marseille-provence,2022,mai,Cumul Précips,9.5
Marseille,marseille-marignane-marseille-provence,2022,juin,Cumul Précips,5.3
Marseille,marseille-marignane-marseille-provence,2022,juil,Cumul Précips,0.0
Marseille,marseille-marignane-marseille-provence,2022,août,Cumul Précips,51.5
Marseille,marseille-marignane-marseille-provence,2022,sept,Cumul Précips,61.5
Marseille,marseille-marignane-marseille-provence,2022,oct,Cumul Précips,24.2
Marseille,marseille-marignane-marseille-provence,2022,nov,Cumul Précips,70.9
Marseille,marseille-marignane-marseille-provence,2022,dec,Cumul Précips,63.4
Marseille,marseille-marignane-marseille-provence,2022,janv,Max en 24h de précips,0.2
Marseille,marseille-marignane-marseille-provence,2022,fev,Max en 24h de précips,22.0
Marseille,marseille-marignane-marseille-provence,2022,mars,Max en 24h de précips,3.4
Marseille,marseille-marignane-marseille-provence,2022,avr,Max en 24h de précips,12.5
Marseille,marseille-marignane-marseille-provence,2022,mai,Max en 24h de précips,9.3
Marseille,marseille-marignane-marseille-provence,2022,juin,Max en 24h de précips,3.5
Marseille,marseille-marignane-marseille-provence,2022,août,Max en 24h de précips,31.0
Marseille,marseille-marignane-marseille-provence,2022,sept,Max en 24h de précips,27.3
Marseille,marseille-marignane-marseille-provence,2022,oct,Max en 24h de précips,21.2
Marseille,marseille-marignane-marseille-provence,2022,nov,Max en 24h de précips,42.9
Marseille,marseille-marignane-marseille-provence,2022,dec,Max en 24h de précips,32.0
Marseille,marseille-marignane-marseille-provence,2022,janv,Max en 5j de précips,0.4
Marseille,marseille-marignane-marseille-provence,2022,fev,Max en 5j de précips,26.8
Marseille,marseille-marignane-marseille-provence,2022,mars,Max en 5j de précips,3.4
Marseille,marseille-marignane-marseille-provence,2022,avr,Max en 5j de précips,14.9
Marseille,marseille-marignane-marseille-provence,2022,mai,Max en 5j de précips,9.3
Marseille,marseille-marignane-marseille-provence,2022,juin,Max en 5j de précips,4.9
Marseille,marseille-marignane-marseille-provence,2022,août,Max en 5j de précips,51.5
Marseille,marseille-marignane-marseille-provence,2022,sept,Max en 5j de précips,30.6
Marseille,marseille-marignane-marseille-provence,2022,oct,Max en 5j de précips,22.0
Marseille,marseille-marignane-marseille-provence,2022,nov,Max en 5j de précips,43.9
Marseille,marseille-marignane-marseille-provence,2022,dec,Max en 5j de précips,36.8
Marseille,marseille-marignane-marseille-provence,2022,fev,Moyenne ≥ 1 de précips [?],13.2
Marseille,marseille-marignane-marseille-provence,2022,mars,Moyenne ≥ 1 de précips [?],3.0
Marseille,marseille-marignane-marseille-provence,2022,avr,Moyenne ≥ 1 de précips [?],7.3
Marseille,marseille-marignane-marseille-provence,2022,mai,Moyenne ≥ 1 de précips [?],9.3
Marseille,marseille-marignane-marseille-provence,2022,juin,Moyenne ≥ 1 de précips [?],3.5
Marseille,marseille-marignane-marseille-provence,2022,août,Moyenne ≥ 1 de précips [?],17.2
Marseille,marseille-marignane-marseille-provence,2022,sept,Moyenne ≥ 1 de précips [?],11.8
Marseille,marseille-marignane-marseille-provence,2022,oct,Moyenne ≥ 1 de précips [?],21.2
Marseille,marseille-marignane-marseille-provence,2022,nov,Moyenne ≥ 1 de précips [?],8.7
Marseille,marseille-marignane-marseille-provence,2022,dec,Moyenne ≥ 1 de précips [?],6.9
Marseille,marseille-marignane-marseille-provence,2022,fev,Neige au sol maximale,0.0
Marseille,marseille-marignane-marseille-provence,2022,mars,Neige au sol maximale,0.0
Marseille,marseille-marignane-marseille-provence,2022,avr,Neige au sol maximale,0.0
Marseille,marseille-marignane-marseille-provence,2022,mai,Neige au sol maximale,0.0
Marseille,marseille-marignane-marseille-provence,2022,juin,Neige au sol maximale,0.0
Marseille,marseille-marignane-marseille-provence,2022,juil,Neige au sol maximale,0.0
Marseille,marseille-marignane-marseille-provence,2022,août,Neige au sol maximale,0.0
Marseille,marseille-marignane-marseille-provence,2022,sept,Neige au sol maximale,0.0
Marseille,marseille-marignane-marseille-provence,2022,oct,Neige au sol maximale,0.0
Marseille,marseille-marignane-marseille-provence,2022,janv,Rafale maximale,126.0
Marseille,marseille-marignane-marseille-provence,2022,fev,Rafale maximale,112.7
Marseille,marseille-marignane-marseille-provence,2022,mars,Rafale maximale,72.7
